abc_profit,abc_revenue,available_to_ship,avg_daily_sales_official,avg_daily_stock_official,avg_unit_revenue,cogs,current_winner,damaged,gross_profit,historical_only_hit,in_sale,key,marketplace_fee,net_revenue,product_id,profit_margin_pct,reorder_candidate,returns,returns_stock,revenue,sale_price,seller_sku_id,sku,stale_stock,status,stock_cover_days,stock_value_sale,stockout_risk,storage_cost_per_day,title,to_ship,total_stock,turnover_days_official,units_sold
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-02962-КРАСН,0.0,0.0,1034678,0.0,False,0,1,0.0,245.0,,WONDERS-02962-КРАСН,False,Возврат,,0.0,False,0.0,Игрушка Машинка деревянная,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-02962-СИНИЙ,0.0,0.0,1034678,0.0,False,0,1,0.0,245.0,,WONDERS-02962-СИНИЙ,False,Возврат,,0.0,False,0.0,Игрушка Машинка деревянная,0,0,0.0,0
C,C,1000,2.0,1.0,0.0,0.0,False,0,0.0,False,0,WONDERS-02822,0.0,0.0,1034797,0.0,False,0,2,0.0,225.0,,WONDERS-02822,False,Возврат,0.0,0.0,True,0.0,Набор букв для игры Словодел 125 фишек. Составь слово,0,0,0.5,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-03770-ЗЕЛЕН,0.0,0.0,1058698,0.0,False,0,0,0.0,164.0,,WONDERS-03770-ЗЕЛЕН,False,Закончился,,0.0,False,0.0,Крупные мягкие пазлы для детей 24 элемента. Дисней. Королевские питомцы. Пазлы для девочек,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-03770-КРАСН,0.0,0.0,1058698,0.0,False,0,1,0.0,164.0,,WONDERS-03770-КРАСН,False,Возврат,,0.0,False,0.0,Крупные мягкие пазлы для детей 24 элемента. Дисней. Королевские питомцы. Пазлы для девочек,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-02626-АЛЫЙ,0.0,0.0,1058969,0.0,False,0,0,0.0,315.0,,WONDERS-02626-АЛЫЙ,False,В продаже,,0.0,False,0.0,Набор для творчества Мыло своими руками,0,0,0.0,0
C,C,1000,1.0,1.0,0.0,0.0,False,0,0.0,False,0,WONDERS-02626-ГОЛУБ,0.0,0.0,1058969,0.0,False,0,1,0.0,315.0,,WONDERS-02626-ГОЛУБ,False,В продаже,0.0,0.0,True,0.0,Набор для творчества Мыло своими руками,0,0,1.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-02626-КРАСН,0.0,0.0,1058969,0.0,False,0,0,0.0,315.0,,WONDERS-02626-КРАСН,False,В продаже,,0.0,False,0.0,Набор для творчества Мыло своими руками,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-02626-БЕЛЫЙ,0.0,0.0,1058969,0.0,False,0,3,0.0,315.0,,WONDERS-02626-БЕЛЫЙ,False,В продаже,,0.0,False,0.0,Набор для творчества Мыло своими руками,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-02626-ЗЕЛЕН,0.0,0.0,1058969,0.0,False,0,2,0.0,315.0,,WONDERS-02626-ЗЕЛЕН,False,В продаже,,0.0,False,0.0,Набор для творчества Мыло своими руками,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-02626-КОРИЧН,0.0,0.0,1058969,0.0,False,0,1,0.0,315.0,,WONDERS-02626-КОРИЧН,False,В продаже,,0.0,False,0.0,Набор для творчества Мыло своими руками,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-02626-ЛЕДЯН,0.0,0.0,1058969,0.0,False,0,1,0.0,315.0,,WONDERS-02626-ЛЕДЯН,False,В продаже,,0.0,False,0.0,Набор для творчества Мыло своими руками,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-04314-ЖЕЛТ,0.0,0.0,1091981,0.0,False,0,0,0.0,629.0,,WONDERS-04314-ЖЕЛТ,False,Закончился,,0.0,False,0.0,Ёлочка новогодняя. Развивающая игра для малыей на липучках,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-04314-ЗЕЛЕН,0.0,0.0,1091981,0.0,False,0,0,0.0,349.0,,WONDERS-04314-ЗЕЛЕН,False,Закончился,,0.0,False,0.0,Ёлочка новогодняя. Развивающая игра для малыей на липучках,0,0,0.0,0
C,C,992,0.017,8.35,0.0,0.0,False,0,0.0,False,8,WONDERS-L11,0.0,0.0,1092089,0.0,False,0,1,0.0,1879.06,,WONDERS-L11,False,В продаже,470.6,15032.48,False,0.0,Набор для фото и видеосъёмки: Светодиодная кольцевая селфи лампа микрофон штатив линзы,0,8,501.0,0
C,C,997,0.0,3.0,0.0,0.0,False,0,0.0,False,3,WONDERS-03702,0.0,0.0,1092264,0.0,False,0,1,0.0,756.5,,WONDERS-03702,True,В продаже,,2269.5,False,0.0,Коврик детский Автодорога +1 машинка,0,3,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-00252-РОЗОВ,0.0,0.0,1122616,0.0,False,0,0,0.0,215.0,,WONDERS-00252-РОЗОВ,False,Закончился,,0.0,False,0.0,Лото для детей развивающее 'Кем быть?',0,0,0.0,0
C,C,992,0.0,8.0,0.0,0.0,False,2,0.0,False,8,WONDERS-ВВ0977,0.0,0.0,1141961,0.0,False,0,0,0.0,399.0,,WONDERS-ВВ0977,True,В продаже,,3192.0,False,0.0,Набор для творчества 'Новогодние украшения: Снеговик',0,8,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,1,0.0,True,0,WONDERS-ВВ1740-ГОЛУБ,0.0,0.0,1170405,0.0,False,0,0,0.0,239.0,,WONDERS-ВВ1740-ГОЛУБ,False,Брак,,0.0,False,0.0,Книга для ванны для купания 'Животные' 12 х 12 см,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ВВ1740-ЖЕЛТ,0.0,0.0,1170405,0.0,False,0,5,0.0,239.0,,WONDERS-ВВ1740-ЖЕЛТ,False,Возврат,,0.0,False,0.0,Книга для ванны для купания 'Животные' 12 х 12 см,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ВВ1570-АЛЫЙ,0.0,0.0,1170891,0.0,False,0,1,0.0,299.0,,WONDERS-ВВ1570-АЛЫЙ,False,Возврат,,0.0,False,0.0,Набор для творчества Ёлочные украшения Подарок на новый год,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ВВ3328-ВВ3328,0.0,0.0,1185559,0.0,False,0,0,0.0,890.0,,WONDERS-ВВ3328-ВВ3328,False,Закончился,,0.0,False,0.0,Набор для рисования Bondibon 'Художник светом'. Рисуй светом в темноте,0,0,0.0,0
C,C,995,0.0,5.0,0.0,0.0,False,0,0.0,False,5,WONDERS-03573-СИНИЙ,0.0,0.0,1185771,0.0,False,0,0,0.0,465.0,,WONDERS-03573-СИНИЙ,True,В продаже,,2325.0,False,0.0,Игра настольная Денежка 'Играем в магазин. Покупаем одежду и обувь',0,5,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-04196,0.0,0.0,1197721,0.0,False,0,1,0.0,499.0,,WONDERS-04196,False,Возврат,,0.0,False,0.0,Лото для детей 'Методика Сегена',0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-02626-БЕЖЕВ,0.0,0.0,1058969,0.0,False,0,1,0.0,315.0,,WONDERS-02626-БЕЖЕВ,False,В продаже,,0.0,False,0.0,Набор для творчества Мыло своими руками,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-83380-ЖЕЛТ,0.0,0.0,1208583,0.0,False,0,5,0.0,480.0,,WONDERS-83380-ЖЕЛТ,False,Возврат,,0.0,False,0.0,Календарь. Семейный планер на 2022 год,0,0,0.0,0
C,C,998,0.0,2.0,0.0,0.0,False,0,0.0,False,2,WONDERS-02626-АМЕТИС,0.0,0.0,1058969,0.0,False,0,4,0.0,315.0,,WONDERS-02626-АМЕТИС,True,В продаже,,630.0,False,0.0,Набор для творчества Мыло своими руками,0,2,0.0,0
C,C,985,0.017,15.1,0.0,0.0,False,0,0.0,False,15,WONDERS-02626-РОЗОВ,0.0,0.0,1058969,0.0,False,0,1,0.0,315.0,,WONDERS-02626-РОЗОВ,False,В продаже,882.4,4725.0,False,0.0,Набор для творчества Мыло своими руками,0,15,906.0,0
C,C,1000,1.0,1.0,0.0,0.0,False,0,0.0,False,0,WONDERS-02626-КОНФЕТН,0.0,0.0,1058969,0.0,False,0,3,0.0,315.0,,WONDERS-02626-КОНФЕТН,False,В продаже,0.0,0.0,True,0.0,Набор для творчества Мыло своими руками,0,0,1.0,0
C,C,997,0.033,3.267,0.0,0.0,False,0,0.0,False,3,WONDERS-83143-БЕЛЫЙ,0.0,0.0,1248134,0.0,False,0,0,0.0,210.0,,WONDERS-83143-БЕЛЫЙ,False,В продаже,90.9,630.0,False,0.0,Пазл для заполнения. Чистый пустой пазл,0,3,98.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-83187-БЕЛЫЙ,0.0,0.0,1248715,0.0,False,0,0,0.0,290.0,,WONDERS-83187-БЕЛЫЙ,False,Закончился,,0.0,False,0.0,Планер магнитный А4 с маркером,0,0,0.0,0
C,C,997,0.033,3.767,0.0,0.0,False,0,0.0,False,3,WONDERS-03818-ЗЕЛЕН,0.0,0.0,1266595,0.0,False,0,0,0.0,699.0,,WONDERS-03818-ЗЕЛЕН,False,В продаже,90.9,2097.0,False,0.0,Эмоции развивающая игра для малышей пластик на липучках,0,3,113.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-04140-АЛЫЙ,0.0,0.0,1266686,0.0,False,0,2,0.0,349.0,,WONDERS-04140-АЛЫЙ,False,Возврат,,0.0,False,0.0,Доски для выжигания с рисунком,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-04140-БЕЖЕВ,0.0,0.0,1266686,0.0,False,0,0,0.0,349.0,,WONDERS-04140-БЕЖЕВ,False,Закончился,,0.0,False,0.0,Доски для выжигания с рисунком,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-04140-БИРЮЗ,0.0,0.0,1266686,0.0,False,0,0,0.0,349.0,,WONDERS-04140-БИРЮЗ,False,Закончился,,0.0,False,0.0,Доски для выжигания с рисунком,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-04140-ГОЛУБ,0.0,0.0,1266686,0.0,False,0,1,0.0,349.0,,WONDERS-04140-ГОЛУБ,False,Возврат,,0.0,False,0.0,Доски для выжигания с рисунком,0,0,0.0,0
C,C,994,0.0,6.0,0.0,0.0,False,0,0.0,False,6,WONDERS-02626-ОРАНЖ,0.0,0.0,1058969,0.0,False,0,1,0.0,315.0,,WONDERS-02626-ОРАНЖ,True,В продаже,,1890.0,False,0.0,Набор для творчества Мыло своими руками,0,6,0.0,0
C,C,992,0.017,8.85,0.0,0.0,False,0,0.0,False,8,WONDERS-00078-ОРАНЖ,0.0,0.0,1248402,0.0,False,0,2,0.0,219.0,,WONDERS-00078-ОРАНЖ,False,В продаже,470.6,1752.0,False,0.0,Настольная игра лото для детей. Развивающая игра,0,8,531.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-00078-ГОЛУБ,0.0,0.0,1248402,0.0,False,0,3,0.0,219.0,,WONDERS-00078-ГОЛУБ,False,В продаже,,0.0,False,0.0,Настольная игра лото для детей. Развивающая игра,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-00078-РОЗОВ,0.0,0.0,1248402,0.0,False,0,3,0.0,219.0,,WONDERS-00078-РОЗОВ,False,В продаже,,0.0,False,0.0,Настольная игра лото для детей. Развивающая игра,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-00078-БЕЖЕВ,0.0,0.0,1248402,0.0,False,0,5,0.0,219.0,,WONDERS-00078-БЕЖЕВ,False,В продаже,,0.0,False,0.0,Настольная игра лото для детей. Развивающая игра,0,0,0.0,0
C,C,989,0.0,11.0,0.0,0.0,False,0,0.0,False,11,WONDERS-00078-ЗЕЛЕН,0.0,0.0,1248402,0.0,False,0,1,0.0,219.0,,WONDERS-00078-ЗЕЛЕН,True,В продаже,,2409.0,False,0.0,Настольная игра лото для детей. Развивающая игра,0,11,0.0,0
C,C,998,0.0,2.0,0.0,0.0,False,0,0.0,False,2,WONDERS-03530-СИНИЙ,0.0,0.0,1034420,0.0,False,0,0,0.0,382.5,,WONDERS-03530-СИНИЙ,True,В продаже,,765.0,False,0.0,Настольная игра Купи слона в жестяной коробке,0,2,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-03727-БЕЖЕВ,0.0,0.0,1274298,0.0,False,0,1,0.0,345.0,,WONDERS-03727-БЕЖЕВ,False,Возврат,,0.0,False,0.0,Игра настольная Клан Бро (жестяная коробочка),0,0,0.0,0
C,C,991,0.0,9.0,0.0,0.0,False,0,0.0,False,9,WONDERS-04345-04345,0.0,0.0,1280650,0.0,False,0,2,0.0,199.0,,WONDERS-04345-04345,True,В продаже,,1791.0,False,0.0,Настольная детская игра 'Мемо' транспорт животные флаги,0,9,0.0,0
C,C,988,0.0,12.0,0.0,0.0,False,0,0.0,False,12,WONDERS-04345-04346,0.0,0.0,1280650,0.0,False,0,0,0.0,199.0,,WONDERS-04345-04346,True,В продаже,,2388.0,False,0.0,Настольная детская игра 'Мемо' транспорт животные флаги,0,12,0.0,0
C,C,994,0.017,6.133,0.0,0.0,False,0,0.0,False,6,WONDERS-04345-04347,0.0,0.0,1280650,0.0,False,0,0,0.0,199.0,,WONDERS-04345-04347,False,В продаже,352.9,1194.0,False,0.0,Настольная детская игра 'Мемо' транспорт животные флаги,0,6,368.0,0
C,C,987,0.0,13.0,0.0,0.0,False,0,0.0,False,13,WONDERS-04345-04349,0.0,0.0,1280650,0.0,False,0,2,0.0,199.0,,WONDERS-04345-04349,True,В продаже,,2587.0,False,0.0,Настольная детская игра 'Мемо' транспорт животные флаги,0,13,0.0,0
C,C,995,0.0,5.0,0.0,0.0,False,0,0.0,False,5,WONDERS-04345-04351,0.0,0.0,1280650,0.0,False,0,0,0.0,199.0,,WONDERS-04345-04351,True,В продаже,,995.0,False,0.0,Настольная детская игра 'Мемо' транспорт животные флаги,0,5,0.0,0
C,C,999,0.0,1.0,0.0,0.0,False,0,0.0,False,1,WONDERS-04345-04352,0.0,0.0,1280650,0.0,False,0,0,0.0,199.0,,WONDERS-04345-04352,True,В продаже,,199.0,False,0.0,Настольная детская игра 'Мемо' транспорт животные флаги,0,1,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-03754-ЖЕЛТ,0.0,0.0,1280742,0.0,False,0,1,0.0,699.0,,WONDERS-03754-ЖЕЛТ,False,В продаже,,0.0,False,0.0,Развивающая игра на липучках изучаем цвета Мой дом Овощи и фрукты Формы Времена года,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-03754-ЛАВАНД,0.0,0.0,1280742,0.0,False,0,7,0.0,699.0,,WONDERS-03754-ЛАВАНД,False,В продаже,,0.0,False,0.0,Развивающая игра на липучках изучаем цвета Мой дом Овощи и фрукты Формы Времена года,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-02645-АЛЫЙ,0.0,0.0,969613,0.0,False,0,1,0.0,299.0,,WONDERS-02645-АЛЫЙ,False,В продаже,,0.0,False,0.0,Пазлы детские крупные Maxi 'Игрушки' 'Фрукты' 'Ягоды'. Макси пазлы,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,1,0.0,True,0,WONDERS-01357-ЗЕЛЕН,0.0,0.0,1280787,0.0,False,0,1,0.0,849.0,,WONDERS-01357-ЗЕЛЕН,False,В продаже,,0.0,False,0.0,Словодел Большой Компакт. Настольная развивающая игра для детей и взрослых. Собери слово,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-01357-ЛЗЕЛЕН,0.0,0.0,1280787,0.0,False,0,3,0.0,590.0,,WONDERS-01357-ЛЗЕЛЕН,False,В продаже,,0.0,False,0.0,Словодел Большой Компакт. Настольная развивающая игра для детей и взрослых. Собери слово,0,0,0.0,0
C,C,983,0.0,17.0,0.0,0.0,False,0,0.0,False,17,WONDERS-03754-КРАСН,0.0,0.0,1280742,0.0,False,0,1,0.0,699.0,,WONDERS-03754-КРАСН,True,В продаже,,11883.0,False,0.0,Развивающая игра на липучках изучаем цвета Мой дом Овощи и фрукты Формы Времена года,0,17,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-03754-БИРЮЗ,0.0,0.0,1280742,0.0,False,0,3,0.0,649.0,,WONDERS-03754-БИРЮЗ,False,В продаже,,0.0,False,0.0,Развивающая игра на липучках изучаем цвета Мой дом Овощи и фрукты Формы Времена года,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-02835-02835,0.0,0.0,1313424,0.0,False,0,3,0.0,749.0,,WONDERS-02835-02835,False,Возврат,,0.0,False,0.0,Развивающая игра 'Мама и малыш' карточки на липучках,0,0,0.0,0
C,C,1000,0.143,1.286,0.0,0.0,False,0,0.0,False,0,WONDERS-02835-03819,0.0,0.0,1313424,0.0,False,0,2,0.0,749.0,,WONDERS-02835-03819,False,Возврат,0.0,0.0,True,0.0,Развивающая игра 'Мама и малыш' карточки на липучках,0,0,9.0,0
C,C,993,0.0,7.0,0.0,0.0,False,0,0.0,False,7,WONDERS-01944-01944,0.0,0.0,1315832,0.0,False,0,1,0.0,275.4,,WONDERS-01944-01944,True,В продаже,,1927.8,False,0.0,Шашки шахматы 'Крестики-нолики Кто первый?' магнитные игры 4в1,0,7,0.0,0
C,C,992,0.0,8.0,0.0,0.0,False,0,0.0,False,8,WONDERS-ДОСКИ10-01726,0.0,0.0,1315962,0.0,False,0,1,0.0,781.69,,WONDERS-ДОСКИ10-01726,True,В продаже,,6253.52,False,0.0,Доски для выжигания 'Любимые праздники' 10 шт в наборе,0,8,0.0,0
C,C,990,0.0,10.0,0.0,0.0,False,0,0.0,False,10,WONDERS-ДОСКИ10-03866,0.0,0.0,1315962,0.0,False,0,0,0.0,781.69,,WONDERS-ДОСКИ10-03866,True,В продаже,,7816.9,False,0.0,Доски для выжигания 'Любимые праздники' 10 шт в наборе,0,10,0.0,0
C,C,992,0.033,8.633,0.0,0.0,False,0,0.0,False,8,WONDERS-ДОСКИ2-БЕЛЫЙ,0.0,0.0,1316058,0.0,False,0,0,0.0,199.0,,WONDERS-ДОСКИ2-БЕЛЫЙ,False,В продаже,242.4,1592.0,False,0.0,Доски для выжигания по дереву 2 штуки. Набор досок деревянных,0,8,259.0,0
C,C,998,0.0,2.0,0.0,0.0,False,0,0.0,False,2,WONDERS-ДОСКИ2-КОРИЧН,0.0,0.0,1316058,0.0,False,0,3,0.0,199.0,,WONDERS-ДОСКИ2-КОРИЧН,True,В продаже,,398.0,False,0.0,Доски для выжигания по дереву 2 штуки. Набор досок деревянных,0,2,0.0,0
C,C,999,0.0,1.0,0.0,0.0,False,0,0.0,False,1,WONDERS-ДОСКИ2-СЕРЫЙ,0.0,0.0,1316058,0.0,False,0,0,0.0,199.0,,WONDERS-ДОСКИ2-СЕРЫЙ,True,В продаже,,199.0,False,0.0,Доски для выжигания по дереву 2 штуки. Набор досок деревянных,0,1,0.0,0
C,C,993,0.0,7.0,0.0,0.0,False,0,0.0,False,7,WONDERS-ДОСКИ2-ЧЕРН,0.0,0.0,1316058,0.0,False,0,0,0.0,199.0,,WONDERS-ДОСКИ2-ЧЕРН,True,В продаже,,1393.0,False,0.0,Доски для выжигания по дереву 2 штуки. Набор досок деревянных,0,7,0.0,0
C,C,986,0.0,14.0,0.0,0.0,False,0,0.0,False,14,WONDERS-ПМ0037-ЖЕЛТ,0.0,0.0,931017,0.0,False,0,1,0.0,145.0,,WONDERS-ПМ0037-ЖЕЛТ,True,В продаже,,2030.0,False,0.0,Пазлы мягкие для детей Герои мультфильма Дисней,0,14,0.0,0
C,C,979,0.017,21.533,0.0,0.0,False,0,0.0,False,21,WONDERS-03867-КРАСН,0.0,0.0,1320053,0.0,False,0,1,0.0,210.0,,WONDERS-03867-КРАСН,False,В продаже,1235.3,4410.0,False,0.0,Доски для выжигания Вертолет и Гоночный автомобиль Трансформер и космический корабль,0,21,1292.0,0
