abc_profit,abc_revenue,available_to_ship,avg_daily_sales_official,avg_daily_stock_official,avg_unit_revenue,barcode,cogs,current_winner,damaged,gross_profit,historical_only_hit,in_sale,inventory_row_id,key,marketplace_fee,net_revenue,product_id,profit_margin_pct,reorder_candidate,returns,returns_stock,revenue,sale_price,seller_sku_id,sku,stale_stock,status,stock_cover_days,stock_value_sale,stockout_risk,storage_cost_per_day,title,to_ship,total_stock,turnover_days_official,units_sold
C,C,1000,0.0,0.0,0.0,4606088042831,0.0,False,0,0.0,True,0,3636573,WONDERS-04279-ОРАНЖ,0.0,0.0,1328379,0.0,False,0,0,0.0,375.0,,WONDERS-04279-ОРАНЖ,False,В продаже,,0.0,False,0.0,Набор для шитья мягкая игрушка из фетра своими руками,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,4606088007175,0.0,False,0,0.0,True,0,3636850,WONDERS-КУБИКИР-00717,0.0,0.0,1328530,0.0,False,0,0,0.0,199.0,,WONDERS-КУБИКИР-00717,False,В продаже,,0.0,False,0.0,Кубики детские с картинками 4 штуки,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,4606088007168,0.0,False,0,0.0,True,0,3636851,WONDERS-КУБИКИР-00716,0.0,0.0,1328530,0.0,False,0,0,0.0,199.0,,WONDERS-КУБИКИР-00716,False,В продаже,,0.0,False,0.0,Кубики детские с картинками 4 штуки,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,4606088007151,0.0,False,0,0.0,True,0,3636852,WONDERS-КУБИКИР-00715,0.0,0.0,1328530,0.0,False,0,3,0.0,199.0,,WONDERS-КУБИКИР-00715,False,В продаже,,0.0,False,0.0,Кубики детские с картинками 4 штуки,0,0,0.0,0
C,C,1000,1.0,1.0,0.0,4606088007182,0.0,False,0,0.0,False,0,3636853,WONDERS-КУБИКИР-00718,0.0,0.0,1328530,0.0,False,0,0,0.0,199.0,,WONDERS-КУБИКИР-00718,False,В продаже,0.0,0.0,True,0.0,Кубики детские с картинками 4 штуки,0,0,1.0,0
C,C,1000,1.0,1.0,0.0,4606088007199,0.0,False,0,0.0,False,0,3636854,WONDERS-КУБИКИР-00719,0.0,0.0,1328530,0.0,False,0,0,0.0,199.0,,WONDERS-КУБИКИР-00719,False,В продаже,0.0,0.0,True,0.0,Кубики детские с картинками 4 штуки,0,0,1.0,0
C,C,998,0.0,2.0,0.0,4606088007205,0.0,False,0,0.0,False,2,3636855,WONDERS-КУБИКИР-00720,0.0,0.0,1328530,0.0,False,0,0,0.0,199.0,,WONDERS-КУБИКИР-00720,True,В продаже,,398.0,False,0.0,Кубики детские с картинками 4 штуки,0,2,0.0,0
C,C,998,0.033,3.067,0.0,1000036370985,0.0,False,0,0.0,False,2,3637098,WONDERS-039-ЛАЗУР,0.0,0.0,923159,0.0,False,0,3,0.0,139.0,,WONDERS-039-ЛАЗУР,False,В продаже,60.6,278.0,False,0.0,Пазлы детские в рамке Холодное Сердце Эльза и Анна в рамке,0,2,92.0,0
C,C,996,0.0,4.0,0.0,4606088042855,0.0,False,0,0.0,False,4,3637168,WONDERS-04279-ЛАВАНД,0.0,0.0,1328379,0.0,False,0,1,0.0,375.0,,WONDERS-04279-ЛАВАНД,True,В продаже,,1500.0,False,0.0,Набор для шитья мягкая игрушка из фетра своими руками,0,4,0.0,0
C,C,1000,0.0,0.0,0.0,4660181750253,0.0,False,0,0.0,True,0,3773355,WONDERS-П06,0.0,0.0,1375303,0.0,False,0,4,0.0,399.0,,WONDERS-П06,False,Возврат,,0.0,False,0.0,Пирамидка деревянная развивающая игрушка для малышей,0,0,0.0,0
C,C,1000,1.0,1.0,0.0,4606088029917,0.0,False,0,0.0,False,0,4145751,WONDERS-02991,0.0,0.0,1500384,0.0,False,0,0,0.0,790.0,,WONDERS-02991,False,Закончился,0.0,0.0,True,0.0,Деревянная развивающая игра на логику 'Весёлые столбики' методика Монтессори,0,0,1.0,0
C,C,986,0.017,14.133,0.0,4606088019116,0.0,False,0,0.0,False,14,4147132,WONDERS-01911,0.0,0.0,1500878,0.0,False,0,3,0.0,569.0,,WONDERS-01911,False,В продаже,823.5,7966.0,False,0.0,Кукла Магнитная с нарядами / одеждой 'Одевашки Настя' развивающая игра для девочек,0,14,848.0,0
C,C,992,0.0,8.0,0.0,1000041471776,0.0,False,0,0.0,False,8,4147177,WONDERS-01912,0.0,0.0,1500901,0.0,False,0,2,0.0,679.0,,WONDERS-01912,True,В продаже,,5432.0,False,0.0,Магнитная кукла 'Одевашки. Лиза' Развивающая игра для девочек,0,8,0.0,0
C,C,1000,0.0,0.0,0.0,4606088007854,0.0,False,0,0.0,True,0,4150212,WONDERS-00785,0.0,0.0,1501919,0.0,False,0,0,0.0,299.0,,WONDERS-00785,False,Закончился,,0.0,False,0.0,Игра головоломка деревянная 'Танграм',0,0,0.0,0
C,C,1000,0.0,0.0,0.0,4606088007861,0.0,False,0,0.0,True,0,4150240,WONDERS-00786,0.0,0.0,1501932,0.0,False,0,0,0.0,299.0,,WONDERS-00786,False,Закончился,,0.0,False,0.0,Игра головоломка деревянная 'Танграм' цветная,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,4895136053879,0.0,False,0,0.0,True,0,4222159,WONDERS-ВВ5285,0.0,0.0,1528875,0.0,False,0,0,0.0,1149.0,,WONDERS-ВВ5285,False,Закончился,,0.0,False,0.0,Настольная детская игра на логику 'Динозавры. Подземные клады',0,0,0.0,0
C,C,996,0.0,4.0,0.0,4895136042439,0.0,False,0,0.0,False,4,4222221,WONDERS-ВВ3917,0.0,0.0,1528908,0.0,False,0,0,0.0,600.75,,WONDERS-ВВ3917,True,В продаже,,2403.0,False,0.0,Настольная игра BONDIBON 'Логомозаика. Звуки Л и Л',0,4,0.0,0
C,C,997,0.0,3.0,0.0,4895136045218,0.0,False,0,0.0,False,3,4222262,WONDERS-ВВ3919,0.0,0.0,1528943,0.0,False,0,0,0.0,600.75,,WONDERS-ВВ3919,True,В продаже,,1802.25,False,0.0,Логомозаика звуки Р и Р настольная игра Bondibon,0,3,0.0,0
C,C,997,0.0,3.0,0.0,4895136045232,0.0,False,0,0.0,False,3,4222281,WONDERS-ВВ4250,0.0,0.0,1528955,0.0,False,0,1,0.0,667.5,,WONDERS-ВВ4250,True,В продаже,,2002.5,False,0.0,Настольная игра 'Логомозаика. Звуки Ш и Ж',0,3,0.0,0
C,C,996,0.0,4.0,0.0,4895136053039,0.0,False,0,0.0,False,4,4269768,WONDERS-ВВ4251,0.0,0.0,1546047,0.0,False,0,0,0.0,675.0,,WONDERS-ВВ4251,True,В продаже,,2700.0,False,0.0,Настольная игра 'Логомозаика. Звуки Р Р и Л Л',0,4,0.0,0
C,C,995,0.0,5.0,0.0,4895136053046,0.0,False,0,0.0,False,5,4269833,WONDERS-ВВ4249,0.0,0.0,1546092,0.0,False,0,0,0.0,675.0,,WONDERS-ВВ4249,True,В продаже,,3375.0,False,0.0,Настольная игра 'Логомозаика звуки З З И С С' Играй Думай Учись Bondibon,0,5,0.0,0
C,C,1000,0.0,0.0,0.0,4606088000770,0.0,False,0,0.0,True,0,4377401,WONDERS-00078-ЛАЙМ,0.0,0.0,1248402,0.0,False,0,3,0.0,219.0,,WONDERS-00078-ЛАЙМ,False,В продаже,,0.0,False,0.0,Настольная игра лото для детей. Развивающая игра,0,0,0.0,0
C,C,985,0.0,15.0,0.0,1000044314681,0.0,False,0,0.0,False,15,4431468,WONDERS-04130-ПУРПУР,0.0,0.0,1603250,0.0,False,0,0,0.0,239.0,,WONDERS-04130-ПУРПУР,True,В продаже,,3585.0,False,0.0,Прорезыватель / грызунок для малышей в виде животных,0,15,0.0,0
C,C,998,0.0,2.0,0.0,4660181750444,0.0,False,0,0.0,False,2,4441765,WONDERS-СОР74,0.0,0.0,1606848,0.0,False,0,1,0.0,674.1,,WONDERS-СОР74,True,В продаже,,1348.2,False,0.0,Сортер 'Стаканчики' с пинцетом Alatoys,0,2,0.0,0
C,C,1000,0.0,0.0,0.0,4670006856497,0.0,False,0,0.0,True,0,4442095,WONDERS-ГБ01,0.0,0.0,1606961,0.0,False,0,1,0.0,875.0,,WONDERS-ГБ01,False,Возврат,,0.0,False,0.0,Игрушка развивающая 'Геоборд' деревянная,0,0,0.0,0
C,C,979,0.0,21.0,0.0,4660181750369,0.0,False,0,0.0,False,21,4442384,WONDERS-ТТР02,0.0,0.0,1607054,0.0,False,0,0,0.0,590.59,,WONDERS-ТТР02,True,В продаже,,12402.39,False,0.0,Танграм 'Тетрис',0,21,0.0,0
C,C,987,0.0,13.0,0.0,4660181750734,0.0,False,0,0.0,False,13,4442443,WONDERS-АИ08,0.0,0.0,1607082,0.0,False,0,0,0.0,1518.0,,WONDERS-АИ08,True,В продаже,,19734.0,False,0.0,Интерактивная азбука 'Буквы и слоги',0,13,0.0,0
C,C,988,0.0,12.0,0.0,4670006857937,0.0,False,0,0.0,False,12,4442580,WONDERS-ПЗЛ4003,0.0,0.0,1607110,0.0,False,0,0,0.0,199.0,,WONDERS-ПЗЛ4003,True,В продаже,,2388.0,False,0.0,Пазлы детские 'Животные',0,12,0.0,0
C,C,1000,0.0,0.0,0.0,4670006857968,0.0,False,0,0.0,True,0,4442629,WONDERS-ПЗЛ4004,0.0,0.0,1607133,0.0,False,0,0,0.0,225.0,,WONDERS-ПЗЛ4004,False,Закончился,,0.0,False,0.0,Пазлы детские 'Животные',0,0,0.0,0
C,C,987,0.0,13.0,0.0,4670006857975,0.0,False,0,0.0,False,13,4442674,WONDERS-ПЗЛ4005,0.0,0.0,1607147,0.0,False,0,0,0.0,225.0,,WONDERS-ПЗЛ4005,True,В продаже,,2925.0,False,0.0,Пазлы детские 'Транспорт',0,13,0.0,0
C,C,983,0.0,17.0,0.0,4670006857982,0.0,False,0,0.0,False,17,4442738,WONDERS-ПЗЛ4006,0.0,0.0,1607162,0.0,False,0,0,0.0,225.0,,WONDERS-ПЗЛ4006,True,В продаже,,3825.0,False,0.0,Набор пазлов 'Транспорт',0,17,0.0,0
C,C,997,0.0,3.0,0.0,1000044427787,0.0,False,0,0.0,False,3,4442778,WONDERS-СОР90,0.0,0.0,1607182,0.0,False,0,0,0.0,1035.0,,WONDERS-СОР90,True,В продаже,,3105.0,False,0.0,Сортер 'Ёжик и трактор',0,3,0.0,0
C,C,990,0.0,10.0,0.0,4606088041353,0.0,False,0,0.0,False,10,4495407,WONDERS-04130-КРАСН,0.0,0.0,1603250,0.0,False,0,0,0.0,239.0,,WONDERS-04130-КРАСН,True,В продаже,,2390.0,False,0.0,Прорезыватель / грызунок для малышей в виде животных,0,10,0.0,0
C,C,987,0.0,13.0,0.0,1000044954504,0.0,False,0,0.0,False,13,4495450,WONDERS-04130-ЛИМОН,0.0,0.0,1603250,0.0,False,0,1,0.0,289.0,,WONDERS-04130-ЛИМОН,True,В продаже,,3757.0,False,0.0,Прорезыватель / грызунок для малышей в виде животных,0,13,0.0,0
C,C,983,0.0,17.0,0.0,4606088041308,0.0,False,0,0.0,False,17,4495451,WONDERS-04130-АЛЫЙ,0.0,0.0,1603250,0.0,False,0,0,0.0,239.0,,WONDERS-04130-АЛЫЙ,True,В продаже,,4063.0,False,0.0,Прорезыватель / грызунок для малышей в виде животных,0,17,0.0,0
C,C,986,0.0,14.0,0.0,4606088041315,0.0,False,0,0.0,False,14,4495486,WONDERS-04130-АМЕТИС,0.0,0.0,1603250,0.0,False,0,0,0.0,239.0,,WONDERS-04130-АМЕТИС,True,В продаже,,3346.0,False,0.0,Прорезыватель / грызунок для малышей в виде животных,0,14,0.0,0
C,C,991,0.0,9.0,0.0,4895136053060,0.0,False,0,0.0,False,9,4495665,WONDERS-ВВ5121-ЗЕЛЕН,0.0,0.0,1559949,0.0,False,0,0,0.0,998.76,,WONDERS-ВВ5121-ЗЕЛЕН,True,В продаже,,8988.84,False,0.0,Настольная детская игра 'Логопазлы. Парные согласные В-Ф Б-П' 2 в 1,0,9,0.0,0
C,C,991,0.0,9.0,0.0,4895136053053,0.0,False,0,0.0,False,9,4495666,WONDERS-ВВ5121-КРАСН,0.0,0.0,1559949,0.0,False,0,0,0.0,998.76,,WONDERS-ВВ5121-КРАСН,True,В продаже,,8988.84,False,0.0,Настольная детская игра 'Логопазлы. Парные согласные В-Ф Б-П' 2 в 1,0,9,0.0,0
C,C,990,0.0,10.0,0.0,4606088037530,0.0,False,0,0.0,False,10,4495688,WONDERS-03753,0.0,0.0,1624194,0.0,False,0,0,0.0,536.4,,WONDERS-03753,True,В продаже,,5364.0,False,0.0,Развивающая игра для малышей на липучках 'Юный кулинар',0,10,0.0,0
C,C,983,0.017,17.483,0.0,4606088043807,0.0,False,0,0.0,False,17,5089951,WONDERS-04380,0.0,0.0,1813596,0.0,False,0,0,0.0,413.1,,WONDERS-04380,False,В продаже,1000.0,7022.7,False,0.0,Игра детская - бродилка / ходилка Алфавит Азбука русские буквы,0,17,1049.0,0
C,C,1000,0.0,0.0,0.0,4606088042992,0.0,False,0,0.0,True,0,5090094,WONDERS-04299,0.0,0.0,1813659,0.0,False,0,0,0.0,349.0,,WONDERS-04299,False,Закончился,,0.0,False,0.0,Магнитная игра Сказка Колобок 'В гостях у сказки',0,0,0.0,0
C,C,978,0.017,22.033,0.0,4606088042985,0.0,False,0,0.0,False,22,5090389,WONDERS-04298,0.0,0.0,1813755,0.0,False,0,4,0.0,355.0,,WONDERS-04298,False,В продаже,1294.1,7810.0,False,0.0,Магниты детские Времена года. Развивающая магнитная игра для детей,0,22,1322.0,0
C,C,1000,1.0,1.0,0.0,4606088028651,0.0,False,0,0.0,False,0,5096170,WONDERS-03754-ГОЛУБ,0.0,0.0,1280742,0.0,False,0,2,0.0,699.0,,WONDERS-03754-ГОЛУБ,False,В продаже,0.0,0.0,True,0.0,Развивающая игра на липучках изучаем цвета Мой дом Овощи и фрукты Формы Времена года,0,0,1.0,0
C,C,982,0.0,18.0,0.0,4606088028378,0.0,False,0,0.0,False,18,5096187,WONDERS-02837-ЛАЗУР,0.0,0.0,1815084,0.0,False,0,1,0.0,649.0,,WONDERS-02837-ЛАЗУР,True,В продаже,,11682.0,False,0.0,Развивающая игра на липучках: 'Кто что ест?' изучаем фигуры,0,18,0.0,0
C,C,998,0.017,2.817,0.0,1000050974954,0.0,False,0,0.0,False,2,5097495,WONDERS-ДОСКИ2-БЕЖЕВ,0.0,0.0,1316058,0.0,False,0,0,0.0,199.0,,WONDERS-ДОСКИ2-БЕЖЕВ,False,В продаже,117.6,398.0,False,0.0,Доски для выжигания по дереву 2 штуки. Набор досок деревянных,0,2,169.0,0
C,C,1000,0.0,0.0,0.0,4606088044644,0.0,False,0,0.0,True,0,5121692,WONDERS-04463-ЖЕЛТ,0.0,0.0,1822597,0.0,False,0,1,0.0,199.0,,WONDERS-04463-ЖЕЛТ,False,В продаже,,0.0,False,0.0,Доски для выжигания с рисунком,0,0,0.0,0
C,C,995,0.0,5.0,0.0,4606088044637,0.0,False,0,0.0,False,5,5121693,WONDERS-04463-ЗЕЛЕН,0.0,0.0,1822597,0.0,False,0,1,0.0,199.0,,WONDERS-04463-ЗЕЛЕН,True,В продаже,,995.0,False,0.0,Доски для выжигания с рисунком,0,5,0.0,0
C,C,999,0.017,1.567,0.0,4606088044651,0.0,False,0,0.0,False,1,5121694,WONDERS-04463-КРАСН,0.0,0.0,1822597,0.0,False,0,0,0.0,199.0,,WONDERS-04463-КРАСН,False,В продаже,58.8,199.0,False,0.0,Доски для выжигания с рисунком,0,1,94.0,0
C,C,1000,0.045,1.0,0.0,4606088044606,0.0,False,0,0.0,False,0,5141036,WONDERS-04460-АЛЫЙ,0.0,0.0,1829591,0.0,False,0,0,0.0,230.0,,WONDERS-04460-АЛЫЙ,False,В продаже,0.0,0.0,True,0.0,Доски для выжигания с рисунком,0,0,22.0,0
C,C,1000,0.0,0.0,0.0,4606088044705,0.0,False,0,0.0,True,0,5141037,WONDERS-04460-ЗЕЛЕН,0.0,0.0,1829591,0.0,False,0,0,0.0,230.0,,WONDERS-04460-ЗЕЛЕН,False,В продаже,,0.0,False,0.0,Доски для выжигания с рисунком,0,0,0.0,0
C,C,997,0.017,3.267,0.0,4606088044590,0.0,False,0,0.0,False,3,5141038,WONDERS-04460-КОРИЧН,0.0,0.0,1829591,0.0,False,0,1,0.0,230.0,,WONDERS-04460-КОРИЧН,False,В продаже,176.5,690.0,False,0.0,Доски для выжигания с рисунком,0,3,196.0,0
C,C,1000,0.0,0.0,0.0,4606088044699,0.0,False,0,0.0,True,0,5141039,WONDERS-04460-САЛАТ,0.0,0.0,1829591,0.0,False,0,0,0.0,230.0,,WONDERS-04460-САЛАТ,False,В продаже,,0.0,False,0.0,Доски для выжигания с рисунком,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,4606088044712,0.0,False,0,0.0,True,0,5141172,WONDERS-04460-ЖЕЛТ,0.0,0.0,1829591,0.0,False,0,0,0.0,230.0,,WONDERS-04460-ЖЕЛТ,False,В продаже,,0.0,False,0.0,Доски для выжигания с рисунком,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,4606088044675,0.0,False,0,0.0,True,0,5142652,WONDERS-04460-БЕЛЫЙ,0.0,0.0,1829591,0.0,False,0,0,0.0,230.0,,WONDERS-04460-БЕЛЫЙ,False,В продаже,,0.0,False,0.0,Доски для выжигания с рисунком,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,4606088044682,0.0,False,0,0.0,True,0,5142653,WONDERS-04460-РОЗОВ,0.0,0.0,1829591,0.0,False,0,0,0.0,230.0,,WONDERS-04460-РОЗОВ,False,В продаже,,0.0,False,0.0,Доски для выжигания с рисунком,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,4606088044668,0.0,False,0,0.0,True,0,5142800,WONDERS-04460-СИНИЙ,0.0,0.0,1829591,0.0,False,0,1,0.0,230.0,,WONDERS-04460-СИНИЙ,False,В продаже,,0.0,False,0.0,Доски для выжигания с рисунком,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,4606088044620,0.0,False,0,0.0,True,0,5142984,WONDERS-04463-ГОЛУБ,0.0,0.0,1822597,0.0,False,0,0,0.0,199.0,,WONDERS-04463-ГОЛУБ,False,В продаже,,0.0,False,0.0,Доски для выжигания с рисунком,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,4606088044408,0.0,False,1,0.0,True,0,5143241,WONDERS-04430-БЕЛЫЙ-МАЛЫЙ,0.0,0.0,1830487,0.0,False,0,1,0.0,349.0,,WONDERS-04430-БЕЛЫЙ-МАЛЫЙ,False,В продаже,,0.0,False,0.0,Раскраска на доске 'Животные': Котик Единорог Лев Фламинго Жираф,0,0,0.0,0
C,C,997,0.0,3.0,0.0,4606088044316,0.0,False,0,0.0,False,3,5143242,WONDERS-04430-ЗЕЛЕН-БОЛЬШОЙ,0.0,0.0,1830487,0.0,False,0,0,0.0,399.0,,WONDERS-04430-ЗЕЛЕН-БОЛЬШОЙ,True,В продаже,,1197.0,False,0.0,Раскраска на доске 'Животные': Котик Единорог Лев Фламинго Жираф,0,3,0.0,0
C,C,997,0.0,3.0,0.0,4606088044309,0.0,False,0,0.0,False,3,5143244,WONDERS-04430-РЫЖИЙ-БОЛЬШОЙ,0.0,0.0,1830487,0.0,False,0,0,0.0,399.0,,WONDERS-04430-РЫЖИЙ-БОЛЬШОЙ,True,В продаже,,1197.0,False,0.0,Раскраска на доске 'Животные': Котик Единорог Лев Фламинго Жираф,0,3,0.0,0
C,C,998,0.0,2.0,0.0,4606088044293,0.0,False,0,0.0,False,2,5143246,WONDERS-04430-СЕРЫЙ-БОЛЬШОЙ,0.0,0.0,1830487,0.0,False,0,0,0.0,399.0,,WONDERS-04430-СЕРЫЙ-БОЛЬШОЙ,True,В продаже,,798.0,False,0.0,Раскраска на доске 'Животные': Котик Единорог Лев Фламинго Жираф,0,2,0.0,0
C,C,1000,0.0,0.0,0.0,4606088044323,0.0,False,0,0.0,True,0,5144230,WONDERS-04430-КОРИЧН-БОЛЬШОЙ,0.0,0.0,1830487,0.0,False,0,0,0.0,399.0,,WONDERS-04430-КОРИЧН-БОЛЬШОЙ,False,В продаже,,0.0,False,0.0,Раскраска на доске 'Животные': Котик Единорог Лев Фламинго Жираф,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,4606088044439,0.0,False,0,0.0,True,0,5144274,WONDERS-04430-РОЗОВ-МАЛЫЙ,0.0,0.0,1830487,0.0,False,0,0,0.0,289.0,,WONDERS-04430-РОЗОВ-МАЛЫЙ,False,В продаже,,0.0,False,0.0,Раскраска на доске 'Животные': Котик Единорог Лев Фламинго Жираф,0,0,0.0,0
C,C,1000,1.0,1.0,0.0,4606088044422,0.0,False,0,0.0,False,0,5144276,WONDERS-04430-ЧЕРН-МАЛЫЙ,0.0,0.0,1830487,0.0,False,0,0,0.0,289.0,,WONDERS-04430-ЧЕРН-МАЛЫЙ,False,В продаже,0.0,0.0,True,0.0,Раскраска на доске 'Животные': Котик Единорог Лев Фламинго Жираф,0,0,1.0,0
C,C,1000,0.0,0.0,0.0,4606088044415,0.0,False,0,0.0,True,0,5144323,WONDERS-04430-ЖЕЛТ-МАЛЫЙ,0.0,0.0,1830487,0.0,False,0,0,0.0,349.0,,WONDERS-04430-ЖЕЛТ-МАЛЫЙ,False,В продаже,,0.0,False,0.0,Раскраска на доске 'Животные': Котик Единорог Лев Фламинго Жираф,0,0,0.0,0
C,C,996,0.0,4.0,0.0,4606088044330,0.0,False,0,0.0,False,4,5144411,WONDERS-04430-СЕРЕБРН-КРУГ,0.0,0.0,1830487,0.0,False,0,0,0.0,310.0,,WONDERS-04430-СЕРЕБРН-КРУГ,True,В продаже,,1240.0,False,0.0,Раскраска на доске 'Животные': Котик Единорог Лев Фламинго Жираф,0,4,0.0,0
