"ID","Наименование","Штрихкод","SKU","ID товара","К отправке","В продаже","Возврат","Брак","Себест. (руб.)","Стоимость продажи (руб.)","Общий остаток","Общая сумма остатков (руб.)","Себест. (сумма) (руб.)","Стоимость продажи (сумма) (руб.)","Остаток на СДХ","Остаток на фотостудии","Остаток на СДХ (сумма) (руб.)","Доступно к отправке","Статус","Среднесуточные продажи (шт.)","Среднесуточные остатки, (шт.)","Оборачиваемость","Габариты товара: длина (мм)","Габариты товара: ширина (мм)","Габариты товара: высота (мм)","Платные остатки (шт.)","Объем платных остатков (л)","Стоимость хранения (руб. в день)","Seller SKU ID"
"2789748","Аппликация детская Новогодняя с пайетками. Картина в рамке Дед Мороз Снеговик","4606088042572","WONDERS-04258-БЕЛЫЙ","1032203","0","16","0","0","149,00","290,00","16","4640,00","2384,00","4640,00","0","0","0,00","984","В продаже","0,000","16,000","0,000","280","196","38","0","0,00","0,00",""
"2789749","Аппликация детская Новогодняя с пайетками. Картина в рамке Дед Мороз Снеговик","4606088042589","WONDERS-04258-КРАСН","1032203","0","9","1","0","149,00","290,00","9","2610,00","1341,00","2610,00","0","0","0,00","991","В продаже","0,000","9,000","0,000","280","196","38","0","0,00","0,00",""
"2791674","Настольная игра для детей Лото 'Животные' 'Растения' 'Кто где живет' 'Собирай-ка'","4606088000848","WONDERS-00082-БЕЖЕВ","1033468","0","0","2","0","95,00","245,00","0","0,00","0,00","0,00","0","0","0,00","1000","Возврат","1,000","1,000","1,000","233","173","27","0","0,00","0,00",""
"2791675","Настольная игра для детей Лото 'Животные' 'Растения' 'Кто где живет' 'Собирай-ка'","1000027916758","WONDERS-00082-ОРАНЖ","1033468","0","0","0","0","91,00","245,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","241","173","40","0","0,00","0,00",""
"2791803","Обучающее лото для детей 'Зоопарк' изучаем животных","4606088000831","WONDERS-00083","1033663","0","0","0","0","80,00","199,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","170","229","25","0","0,00","0,00",""
"2792488","Настольная игра для детей Лото 'Животные' 'Растения' 'Кто где живет' 'Собирай-ка'","4606088000800","WONDERS-00082-ГОЛУБ","1033468","0","0","0","0","90,00","245,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","232","174","26","0","0,00","0,00",""
"2792489","Настольная игра для детей Лото 'Животные' 'Растения' 'Кто где живет' 'Собирай-ка'","4606088000817","WONDERS-00082-ЗЕЛЕН","1033468","0","0","1","0","91,00","245,00","0","0,00","0,00","0,00","0","0","0,00","1000","Возврат","0,000","0,000","0,000","233","172","26","0","0,00","0,00",""
"2793018","Пазлы детские деревянные в рамке 'Лесные животные'","4606088007649","WONDERS-00764-ЗЕЛЕН","1034286","0","2","0","0","152,00","432,00","2","864,00","304,00","864,00","0","0","0,00","998","В продаже","0,000","2,000","0,000","252","222","23","0","0,00","0,00",""
"2793019","Пазлы детские деревянные в рамке 'Лесные животные'","4606088007588","WONDERS-00764-РОЗОВ","1034286","0","9","0","0","160,00","390,00","9","3510,00","1440,00","3510,00","0","0","0,00","991","В продаже","0,000","9,000","0,000","206","200","24","0","0,00","0,00",""
"2793065","Пазлы детские деревянные в рамке 'Лесные животные'","4606088007618","WONDERS-00764-ЖЕЛТ","1034286","0","9","0","0","160,00","390,00","9","3510,00","1440,00","3510,00","0","0","0,00","991","В продаже","0,000","9,000","0,000","210","210","8","0","0,00","0,00",""
"2793211","Игра настольная Фан-фанты (жестяная коробочка)","4606088035703","WONDERS-03570","1034363","0","0","0","0","180,00","450,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","90","90","23","0","0,00","0,00",""
"2793397","Настольная игра Купи слона в жестяной коробке","4606088035307","WONDERS-03530-БИРЮЗ","1034420","0","0","0","0","180,00","425,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","90","90","24","0","0,00","0,00",""
"2793625","Игра настольная Веселое Сафари (жестяная коробочка)","4606088035291","WONDERS-03529","1034510","0","0","0","0","180,00","415,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","90","90","24","0","0,00","0,00",""
"2794124","Игрушка Машинка деревянная","4606088029641","WONDERS-02962-ЗЕЛЕН","1034678","0","0","0","0","111,00","245,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","95","42","95","0","0,00","0,00",""
"2794125","Игрушка Машинка деревянная","4606088029634","WONDERS-02962-КРАСН","1034678","0","0","1","0","116,00","245,00","0","0,00","0,00","0,00","0","0","0,00","1000","Возврат","0,000","0,000","0,000","95","42","95","0","0,00","0,00",""
"2794126","Игрушка Машинка деревянная","4606088029627","WONDERS-02962-СИНИЙ","1034678","0","0","1","0","116,00","245,00","0","0,00","0,00","0,00","0","0","0,00","1000","Возврат","0,000","0,000","0,000","92","90","42","0","0,00","0,00",""
"2794425","Набор букв для игры Словодел 125 фишек. Составь слово","4606088028224","WONDERS-02822","1034797","0","0","2","0","97,00","225,00","0","0,00","0,00","0,00","0","0","0,00","1000","Возврат","2,000","1,000","0,500","145","77","47","0","0,00","0,00",""
"2864569","Крупные мягкие пазлы для детей 24 элемента. Дисней. Королевские питомцы. Пазлы для девочек","4606088037707","WONDERS-03770-ЗЕЛЕН","1058698","0","0","0","0","56,00","164,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","217","300","5","0","0,00","0,00",""
"2864570","Крупные мягкие пазлы для детей 24 элемента. Дисней. Королевские питомцы. Пазлы для девочек","4606088037714","WONDERS-03770-КРАСН","1058698","0","0","1","0","56,00","164,00","0","0,00","0,00","0,00","0","0","0,00","1000","Возврат","0,000","0,000","0,000","217","300","5","0","0,00","0,00",""
"2865252","Набор для творчества Мыло своими руками","4606088026282","WONDERS-02626-АЛЫЙ","1058969","0","0","0","0","118,00","315,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","172","128","43","0","0,00","0,00",""
"2865253","Набор для творчества Мыло своими руками","4606088026275","WONDERS-02626-ГОЛУБ","1058969","0","0","1","0","122,00","315,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","1,000","1,000","1,000","178","129","44","0","0,00","0,00",""
"2865254","Набор для творчества Мыло своими руками","4606088026268","WONDERS-02626-КРАСН","1058969","0","0","0","0","115,00","315,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","178","129","50","0","0,00","0,00",""
"2865373","Набор для творчества Мыло своими руками","4606088026305","WONDERS-02626-БЕЛЫЙ","1058969","0","0","3","0","121,00","315,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","172","128","43","0","0,00","0,00",""
"2865374","Набор для творчества Мыло своими руками","4606088026299","WONDERS-02626-ЗЕЛЕН","1058969","0","0","2","0","121,00","315,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","172","128","43","0","0,00","0,00",""
"2865375","Набор для творчества Мыло своими руками","4606088026329","WONDERS-02626-КОРИЧН","1058969","0","0","1","0","118,00","315,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","168","120","48","0","0,00","0,00",""
"2865376","Набор для творчества Мыло своими руками","4606088026312","WONDERS-02626-ЛЕДЯН","1058969","0","0","1","0","115,00","315,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","177","129","49","0","0,00","0,00",""
"2961104","Ёлочка новогодняя. Развивающая игра для малыей на липучках","4606088028354","WONDERS-04314-ЖЕЛТ","1091981","0","0","0","0","295,00","629,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","232","206","58","0","0,00","0,00",""
"2961105","Ёлочка новогодняя. Развивающая игра для малыей на липучках","4606088043142","WONDERS-04314-ЗЕЛЕН","1091981","0","0","0","0","110,00","349,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","307","238","13","0","0,00","0,00",""
"2961379","Набор для фото и видеосъёмки: Светодиодная кольцевая селфи лампа микрофон штатив линзы","4606088043685","WONDERS-L11","1092089","0","8","1","0","950,00","1879,06","8","15032,48","7600,00","15032,48","0","0","0,00","992","В продаже","0,017","8,350","501,000","210","220","80","0","0,00","0,00",""
"2961749","Коврик детский Автодорога +1 машинка","4606088037028","WONDERS-03702","1092264","0","3","1","0","316,00","756,50","3","2269,50","948,00","2269,50","0","0","0,00","997","В продаже","0,000","3,000","0,000","80","75","315","0","0,00","0,00",""
"3051070","Лото для детей развивающее 'Кем быть?'","1000030510707","WONDERS-00252-РОЗОВ","1122616","0","0","0","0","80,00","215,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","170","229","25","0","0,00","0,00",""
"3100502","Набор для творчества 'Новогодние украшения: Снеговик'","4895136032867","WONDERS-ВВ0977","1141961","0","8","0","2","152,00","399,00","8","3192,00","1216,00","3192,00","0","0","0,00","992","В продаже","0,000","8,000","0,000","120","55","155","0","0,00","0,00",""
"3179803","Книга для ванны для купания 'Животные' 12 х 12 см","4895136016300","WONDERS-ВВ1740-ГОЛУБ","1170405","0","0","0","1","89,00","239,00","0","0,00","0,00","0,00","0","0","0,00","1000","Брак","0,000","0,000","0,000","120","120","18","0","0,00","0,00",""
"3179804","Книга для ванны для купания 'Животные' 12 х 12 см","1000031798043","WONDERS-ВВ1740-ЖЕЛТ","1170405","0","0","5","0","89,00","239,00","0","0,00","0,00","0,00","0","0","0,00","1000","Возврат","0,000","0,000","0,000","120","120","18","0","0,00","0,00",""
"3181349","Набор для творчества Ёлочные украшения Подарок на новый год","4895136015754","WONDERS-ВВ1570-АЛЫЙ","1170891","0","0","1","0","210,00","299,00","0","0,00","0,00","0,00","0","0","0,00","1000","Возврат","0,000","0,000","0,000","190","260","20","0","0,00","0,00",""
"3224241","Набор для рисования Bondibon 'Художник светом'. Рисуй светом в темноте","4895136032355","WONDERS-ВВ3328-ВВ3328","1185559","0","0","0","0","310,00","890,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","335","235","10","0","0,00","0,00",""
